Invoice ID;Date;City;Gender;Customer type;Product line;Payment;Unit price;Quantity;Total;Gross margin percentage;Gross income;Rating
792-97-840;2026-10-31;Yangon;Male;Member;Food and beverages;Ewallet;127;6;800,1;0,0479;38,32;4,5
150-50-195;2026-01-17;Yangon;Female;Normal;Food and beverages;Ewallet;107;2;224,7;0,0479;10,76;9,5
818-85-795;2026-03-17;Mandalay;Female;Member;Food and beverages;Credit card;60;10;630,0;0,0479;30,18;9,0
408-74-544;2026-08-05;Naypyitaw;Male;Member;Fashion accessories;Ewallet;124;3;390,6;0,0479;18,71;7,6
252-74-626;2026-04-09;Yangon;Female;Member;Sports and travel;Ewallet;98;6;617,4;0,0479;29,57;6,8
931-84-334;2026-01-11;Yangon;Male;Member;Food and beverages;Cash;92;5;483,0;0,0479;23,14;1,7
802-41-262;2026-04-23;Yangon;Female;Normal;Food and beverages;Cash;79;8;663,6;0,0479;31,79;5,0
681-39-903;2026-04-04;Yangon;Male;Normal;Food and beverages;Ewallet;148;10;1554,0;0,0479;74,44;2,3
427-70-704;2026-11-10;Mandalay;Female;Member;Food and beverages;Ewallet;132;9;1247,4;0,0479;59,75;9,7
172-89-460;2026-06-09;Mandalay;Male;Member;Sports and travel;Ewallet;313;3;985,95;0,0479;47,23;6,1
263-73-319;2026-01-13;Mandalay;Female;Member;Fashion accessories;Credit card;18;2;37,8;0,0479;1,81;2,8
458-74-288;2026-09-04;Yangon;Female;Normal;Food and beverages;Credit card;182;3;573,3;0,0479;27,46;5,8
128-40-961;2026-05-14;Naypyitaw;Male;Member;Fashion accessories;Credit card;183;2;384,3;0,0479;18,41;4,0
957-40-174;2026-08-08;Naypyitaw;Female;Member;Food and beverages;Credit card;86;10;903,0;0,0479;43,25;5,3
813-37-962;2026-07-14;Naypyitaw;Male;Normal;Food and beverages;Cash;108;4;453,6;0,0479;21,73;8,3
705-74-154;2026-07-28;Yangon;Female;Normal;Home and lifestyle;Cash;353;10;3706,5;0,0479;177,54;5,0
836-79-169;2026-04-15;Naypyitaw;Male;Member;Fashion accessories;Credit card;250;9;2362,5;0,0479;113,16;9,2
129-17-661;2026-02-27;Mandalay;Female;Member;Fashion accessories;Credit card;245;8;2058,0;0,0479;98,58;7,9
541-98-807;2026-09-18;Naypyitaw;Female;Member;Food and beverages;Credit card;12;1;12,6;0,0479;0,6;9,9
109-60-446;2026-07-13;Mandalay;Male;Normal;Fashion accessories;Credit card;101;6;636,3;0,0479;30,48;8,7
497-20-170;2026-08-27;Yangon;Male;Member;Food and beverages;Credit card;130;9;1228,5;0,0479;58,85;6,4
360-13-970;2026-10-07;Yangon;Male;Member;Electronic accessories;Ewallet;498;1;522,9;0,0479;25,05;8,4
509-59-791;2026-10-17;Mandalay;Female;Normal;Health and beauty;Credit card;13;8;109,2;0,0479;5,23;5,9
731-77-642;2026-11-23;Yangon;Female;Normal;Food and beverages;Credit card;101;8;848,4;0,0479;40,64;2,2
773-76-492;2026-01-19;Mandalay;Female;Member;Food and beverages;Cash;131;1;137,55;0,0479;6,59;6,4
788-91-778;2026-01-28;Mandalay;Female;Member;Food and beverages;Credit card;14;6;88,2;0,0479;4,22;9,9
105-23-275;2026-01-22;Yangon;Female;Member;Food and beverages;Credit card;63;6;396,9;0,0479;19,01;3,7
391-42-872;2026-10-07;Yangon;Male;Normal;Food and beverages;Ewallet;26;6;163,8;0,0479;7,85;5,1
790-99-839;2026-07-25;Yangon;Female;Normal;Food and beverages;Ewallet;107;8;898,8;0,0479;43,05;9,5
278-38-104;2026-11-22;Mandalay;Female;Member;Home and lifestyle;Ewallet;48;1;50,4;0,0479;2,41;4,9
713-30-922;2026-02-20;Yangon;Female;Normal;Food and beverages;Credit card;142;8;1192,8;0,0479;57,14;1,3
738-47-429;2026-10-22;Yangon;Male;Normal;Food and beverages;Ewallet;149;3;469,35;0,0479;22,48;5,6
532-99-727;2026-09-22;Mandalay;Male;Member;Food and beverages;Ewallet;76;5;399,0;0,0479;19,11;7,7
362-41-166;2026-05-19;Yangon;Male;Normal;Food and beverages;Ewallet;24;1;25,2;0,0479;1,21;3,4
194-44-204;2026-08-20;Yangon;Female;Member;Food and beverages;Ewallet;130;8;1092,0;0,0479;52,31;8,8
831-71-827;2026-02-25;Yangon;Male;Normal;Food and beverages;Credit card;17;5;89,25;0,0479;4,28;1,5
642-88-871;2026-05-17;Yangon;Male;Member;Electronic accessories;Credit card;1004;3;3162,6;0,0479;151,49;3,2
597-86-994;2026-01-30;Yangon;Male;Normal;Fashion accessories;Credit card;179;10;1879,5;0,0479;90,03;9,4
211-20-519;2026-07-09;Mandalay;Female;Member;Food and beverages;Ewallet;135;3;425,25;0,0479;20,37;9,9
170-30-201;2026-01-24;Mandalay;Female;Normal;Health and beauty;Credit card;273;5;1433,25;0,0479;68,65;5,6
909-15-881;2026-03-06;Yangon;Female;Normal;Fashion accessories;Ewallet;82;9;774,9;0,0479;37,12;5,3
372-23-698;2026-04-11;Yangon;Female;Normal;Food and beverages;Ewallet;30;6;189,0;0,0479;9,05;2,3
564-37-563;2026-12-31;Yangon;Female;Normal;Food and beverages;Cash;146;8;1226,4;0,0479;58,74;1,1
752-45-668;2026-07-07;Naypyitaw;Female;Member;Food and beverages;Ewallet;12;7;88,2;0,0479;4,22;9,8
700-38-467;2026-12-06;Yangon;Female;Member;Sports and travel;Credit card;146;6;919,8;0,0479;44,06;6,4
902-27-261;2026-08-31;Mandalay;Male;Member;Food and beverages;Ewallet;10;7;73,5;0,0479;3,52;4,8
289-67-998;2026-04-23;Mandalay;Male;Member;Home and lifestyle;Credit card;110;1;115,5;0,0479;5,53;5,6
173-44-536;2026-11-26;Mandalay;Male;Normal;Food and beverages;Credit card;17;9;160,65;0,0479;7,7;3,9
401-13-715;2026-12-18;Yangon;Female;Member;Fashion accessories;Ewallet;223;4;936,6;0,0479;44,86;9,1
360-94-776;2026-10-19;Yangon;Female;Member;Home and lifestyle;Credit card;480;9;4536,0;0,0479;217,27;4,5
749-49-167;2026-02-06;Yangon;Female;Normal;Fashion accessories;Cash;296;1;310,8;0,0479;14,89;9,6
243-87-852;2026-05-02;Mandalay;Female;Member;Food and beverages;Credit card;184;3;579,6;0,0479;27,76;6,2
285-26-379;2026-01-11;Mandalay;Female;Member;Health and beauty;Credit card;168;4;705,6;0,0479;33,8;6,5
673-49-540;2026-07-02;Mandalay;Male;Member;Health and beauty;Credit card;25;4;105,0;0,0479;5,03;2,1
835-72-906;2026-05-21;Mandalay;Male;Member;Food and beverages;Ewallet;38;3;119,7;0,0479;5,73;1,0
571-40-279;2026-12-26;Yangon;Male;Normal;Food and beverages;Credit card;51;4;214,2;0,0479;10,26;9,8
914-90-713;2026-01-01;Yangon;Female;Normal;Fashion accessories;Ewallet;233;10;2446,5;0,0479;117,19;3,1
593-31-267;2026-03-19;Yangon;Female;Member;Home and lifestyle;Ewallet;248;9;2343,6;0,0479;112,26;3,6
407-10-294;2026-01-21;Mandalay;Female;Normal;Food and beverages;Ewallet;62;5;325,5;0,0479;15,59;8,5
718-78-219;2026-06-22;Yangon;Male;Normal;Food and beverages;Credit card;96;1;100,8;0,0479;4,83;9,9
204-17-302;2026-11-17;Mandalay;Female;Member;Food and beverages;Ewallet;93;8;781,2;0,0479;37,42;8,9
615-96-547;2026-02-08;Yangon;Female;Member;Food and beverages;Ewallet;157;7;1153,95;0,0479;55,27;4,6
972-30-918;2026-08-31;Mandalay;Female;Member;Food and beverages;Credit card;122;5;640,5;0,0479;30,68;6,7
734-21-331;2026-01-11;Naypyitaw;Male;Member;Food and beverages;Credit card;122;8;1024,8;0,0479;49,09;8,1
313-70-582;2026-04-09;Yangon;Male;Member;Home and lifestyle;Ewallet;395;4;1659,0;0,0479;79,47;1,8
138-66-368;2026-01-13;Naypyitaw;Male;Normal;Home and lifestyle;Credit card;210;2;441,0;0,0479;21,12;9,8
835-31-695;2026-05-02;Yangon;Male;Normal;Food and beverages;Credit card;143;1;150,15;0,0479;7,19;7,2
349-28-367;2026-05-31;Mandalay;Male;Normal;Sports and travel;Credit card;336;10;3528,0;0,0479;168,99;8,0
316-10-513;2026-12-20;Yangon;Male;Normal;Food and beverages;Credit card;138;4;579,6;0,0479;27,76;3,8
126-13-415;2026-11-26;Naypyitaw;Male;Normal;Food and beverages;Credit card;158;7;1161,3;0,0479;55,63;8,5
122-61-840;2026-09-19;Yangon;Male;Member;Food and beverages;Ewallet;13;7;95,55;0,0479;4,58;6,6
900-54-957;2026-05-09;Yangon;Male;Normal;Fashion accessories;Credit card;161;6;1014,3;0,0479;48,58;3,3
285-35-352;2026-02-22;Mandalay;Male;Member;Sports and travel;Ewallet;114;1;119,7;0,0479;5,73;8,8
877-67-818;2026-02-03;Yangon;Male;Member;Health and beauty;Credit card;56;5;294,0;0,0479;14,08;4,1
321-13-211;2026-01-27;Mandalay;Female;Member;Health and beauty;Credit card;38;8;319,2;0,0479;15,29;2,5
319-11-218;2026-02-28;Mandalay;Male;Normal;Home and lifestyle;Credit card;185;10;1942,5;0,0479;93,05;7,8
863-83-888;2026-05-13;Naypyitaw;Female;Member;Food and beverages;Cash;84;6;529,2;0,0479;25,35;8,5
289-71-114;2026-09-09;Yangon;Female;Normal;Food and beverages;Cash;41;5;215,25;0,0479;10,31;3,6
906-67-876;2026-09-02;Mandalay;Female;Normal;Food and beverages;Ewallet;125;6;787,5;0,0479;37,72;5,4
788-42-444;2026-07-28;Yangon;Female;Normal;Sports and travel;Ewallet;101;5;530,25;0,0479;25,4;5,0
897-37-975;2026-11-08;Yangon;Male;Normal;Electronic accessories;Ewallet;455;8;3822,0;0,0479;183,07;3,5
173-29-234;2026-09-08;Naypyitaw;Male;Member;Fashion accessories;Ewallet;127;4;533,4;0,0479;25,55;4,9
777-83-334;2026-11-11;Yangon;Female;Normal;Food and beverages;Ewallet;152;9;1436,4;0,0479;68,8;9,2
962-94-615;2026-11-19;Naypyitaw;Female;Normal;Fashion accessories;Ewallet;38;3;119,7;0,0479;5,73;7,9
448-58-320;2026-05-09;Yangon;Male;Normal;Food and beverages;Credit card;148;1;155,4;0,0479;7,44;6,0
417-50-125;2026-04-01;Yangon;Female;Member;Food and beverages;Ewallet;118;1;123,9;0,0479;5,93;1,0
996-81-494;2026-01-11;Yangon;Male;Normal;Electronic accessories;Credit card;1031;6;6495,3;0,0479;311,12;5,5
349-18-586;2026-06-04;Yangon;Male;Member;Food and beverages;Credit card;90;3;283,5;0,0479;13,58;6,9
919-51-967;2026-05-09;Mandalay;Female;Member;Health and beauty;Ewallet;88;2;184,8;0,0479;8,85;3,8
621-56-765;2026-07-06;Mandalay;Female;Member;Sports and travel;Cash;173;9;1634,85;0,0479;78,31;8,1
832-26-646;2026-08-18;Yangon;Male;Normal;Fashion accessories;Credit card;69;8;579,6;0,0479;27,76;7,8
478-40-584;2026-04-10;Yangon;Female;Member;Food and beverages;Credit card;60;7;441,0;0,0479;21,12;3,7
168-53-477;2026-01-06;Naypyitaw;Male;Normal;Food and beverages;Ewallet;167;10;1753,5;0,0479;83,99;6,8
229-28-507;2026-05-17;Mandalay;Male;Member;Food and beverages;Cash;53;10;556,5;0,0479;26,66;8,9
460-51-579;2026-02-27;Yangon;Female;Member;Food and beverages;Ewallet;96;2;201,6;0,0479;9,66;10,0
608-29-384;2026-04-09;Yangon;Female;Normal;Health and beauty;Ewallet;20;6;126,0;0,0479;6,04;3,5
173-94-158;2026-07-21;Yangon;Female;Member;Electronic accessories;Ewallet;986;1;1035,3;0,0479;49,59;8,3
740-79-651;2026-12-09;Yangon;Male;Member;Food and beverages;Credit card;48;8;403,2;0,0479;19,31;9,8
676-87-385;2026-01-19;Yangon;Female;Normal;Fashion accessories;Cash;254;2;533,4;0,0479;25,55;3,2
356-66-175;2026-07-15;Naypyitaw;Male;Normal;Food and beverages;Ewallet;162;8;1360,8;0,0479;65,18;3,4
359-72-635;2026-09-21;Mandalay;Female;Normal;Fashion accessories;Credit card;155;3;488,25;0,0479;23,39;1,0
428-34-922;2026-11-02;Mandalay;Female;Member;Food and beverages;Credit card;131;10;1375,5;0,0479;65,89;5,6
890-46-346;2026-03-03;Yangon;Male;Member;Food and beverages;Cash;150;4;630,0;0,0479;30,18;7,9
696-74-911;2026-12-29;Mandalay;Male;Normal;Food and beverages;Ewallet;157;1;164,85;0,0479;7,9;7,7
950-15-220;2026-05-26;Yangon;Female;Member;Food and beverages;Ewallet;86;8;722,4;0,0479;34,6;4,4
997-64-737;2026-10-30;Mandalay;Female;Member;Food and beverages;Credit card;50;5;262,5;0,0479;12,57;9,0
341-41-547;2026-03-08;Yangon;Female;Member;Food and beverages;Ewallet;114;1;119,7;0,0479;5,73;1,7
790-18-774;2026-08-05;Yangon;Male;Normal;Food and beverages;Ewallet;190;4;798,0;0,0479;38,22;1,9
843-21-371;2026-11-15;Naypyitaw;Female;Normal;Health and beauty;Cash;97;8;814,8;0,0479;39,03;2,3
118-14-515;2026-02-02;Yangon;Female;Member;Electronic accessories;Ewallet;1198;5;6289,5;0,0479;301,27;7,3
694-67-533;2026-09-30;Mandalay;Male;Member;Food and beverages;Ewallet;13;3;40,95;0,0479;1,96;1,5
966-17-941;2026-03-17;Mandalay;Female;Normal;Food and beverages;Ewallet;116;7;852,6;0,0479;40,84;6,3
470-78-241;2026-12-22;Yangon;Female;Normal;Fashion accessories;Ewallet;19;8;159,6;0,0479;7,64;1,7
112-19-666;2026-02-25;Mandalay;Male;Member;Fashion accessories;Credit card;261;5;1370,25;0,0479;65,63;6,9
356-16-490;2026-06-01;Mandalay;Male;Normal;Food and beverages;Ewallet;55;1;57,75;0,0479;2,77;4,9
505-87-982;2026-10-20;Yangon;Male;Member;Home and lifestyle;Ewallet;307;9;2901,15;0,0479;138,97;2,7
268-72-122;2026-07-17;Yangon;Female;Normal;Food and beverages;Ewallet;116;2;243,6;0,0479;11,67;5,4
678-77-159;2026-06-17;Yangon;Male;Normal;Fashion accessories;Ewallet;298;5;1564,5;0,0479;74,94;9,8
105-30-946;2026-04-16;Mandalay;Female;Member;Fashion accessories;Credit card;81;5;425,25;0,0479;20,37;2,8
293-18-379;2026-06-28;Naypyitaw;Female;Member;Food and beverages;Cash;112;8;940,8;0,0479;45,06;4,8
420-92-888;2026-02-13;Yangon;Female;Normal;Health and beauty;Ewallet;277;6;1745,1;0,0479;83,59;3,1
624-68-526;2026-02-03;Mandalay;Male;Member;Food and beverages;Cash;120;5;630,0;0,0479;30,18;5,9
362-54-113;2026-07-11;Mandalay;Male;Member;Food and beverages;Credit card;178;3;560,7;0,0479;26,86;4,7
864-26-623;2026-12-31;Naypyitaw;Female;Member;Food and beverages;Credit card;74;9;699,3;0,0479;33,5;4,7
746-32-611;2026-01-28;Yangon;Female;Normal;Home and lifestyle;Ewallet;207;10;2173,5;0,0479;104,11;9,5
367-84-894;2026-07-11;Mandalay;Male;Member;Food and beverages;Credit card;32;10;336,0;0,0479;16,09;1,3
669-49-477;2026-06-18;Mandalay;Male;Member;Fashion accessories;Credit card;330;5;1732,5;0,0479;82,99;5,7
410-29-901;2026-07-31;Yangon;Female;Normal;Food and beverages;Credit card;46;4;193,2;0,0479;9,25;8,7
808-36-486;2026-07-15;Yangon;Female;Member;Food and beverages;Cash;184;10;1932,0;0,0479;92,54;3,8
223-66-382;2026-04-19;Yangon;Male;Member;Food and beverages;Credit card;118;9;1115,1;0,0479;53,41;9,1
215-82-767;2026-03-07;Yangon;Male;Member;Food and beverages;Credit card;155;4;651,0;0,0479;31,18;3,4
668-43-518;2026-09-19;Naypyitaw;Male;Member;Food and beverages;Credit card;44;8;369,6;0,0479;17,7;5,9
493-46-287;2026-11-21;Yangon;Female;Member;Food and beverages;Credit card;72;1;75,6;0,0479;3,62;2,7
170-81-222;2026-09-13;Yangon;Female;Member;Food and beverages;Credit card;65;6;409,5;0,0479;19,62;2,1
315-92-620;2026-07-15;Mandalay;Female;Member;Food and beverages;Cash;152;1;159,6;0,0479;7,64;3,8
256-12-681;2026-01-12;Yangon;Female;Member;Food and beverages;Ewallet;78;8;655,2;0,0479;31,38;5,7
341-30-954;2026-07-11;Yangon;Male;Member;Home and lifestyle;Cash;429;3;1351,35;0,0479;64,73;7,1
370-68-786;2026-10-10;Naypyitaw;Male;Member;Home and lifestyle;Cash;361;7;2653,35;0,0479;127,1;7,7
165-87-707;2026-01-17;Yangon;Female;Member;Food and beverages;Ewallet;75;5;393,75;0,0479;18,86;3,0
467-32-277;2026-06-01;Mandalay;Female;Member;Food and beverages;Ewallet;21;1;22,05;0,0479;1,06;8,0
864-87-422;2026-04-06;Yangon;Male;Normal;Fashion accessories;Ewallet;313;3;985,95;0,0479;47,23;2,7
647-25-345;2026-01-03;Mandalay;Female;Normal;Sports and travel;Credit card;52;6;327,6;0,0479;15,69;1,6
675-33-854;2026-09-05;Yangon;Female;Normal;Food and beverages;Ewallet;23;1;24,15;0,0479;1,16;2,7
855-42-265;2026-09-10;Yangon;Female;Normal;Health and beauty;Cash;183;5;960,75;0,0479;46,02;9,0
107-73-591;2026-02-14;Yangon;Male;Member;Health and beauty;Ewallet;53;6;333,9;0,0479;15,99;8,7
285-65-835;2026-05-21;Naypyitaw;Male;Normal;Food and beverages;Credit card;24;1;25,2;0,0479;1,21;9,2
702-82-358;2026-03-11;Mandalay;Female;Member;Food and beverages;Ewallet;159;9;1502,55;0,0479;71,97;8,5
145-27-515;2026-11-30;Mandalay;Female;Member;Food and beverages;Credit card;58;5;304,5;0,0479;14,59;4,3
789-89-178;2026-07-02;Yangon;Female;Normal;Home and lifestyle;Ewallet;74;3;233,1;0,0479;11,17;4,9
434-24-281;2026-10-01;Naypyitaw;Female;Normal;Home and lifestyle;Ewallet;342;8;2872,8;0,0479;137,61;6,3
228-23-524;2026-07-10;Yangon;Female;Member;Food and beverages;Credit card;129;6;812,7;0,0479;38,93;6,5
261-88-810;2026-02-22;Mandalay;Female;Member;Health and beauty;Credit card;189;3;595,35;0,0479;28,52;2,0
869-92-774;2026-04-30;Naypyitaw;Male;Normal;Food and beverages;Cash;170;10;1785,0;0,0479;85,5;8,5
256-39-955;2026-05-23;Yangon;Female;Normal;Food and beverages;Ewallet;120;3;378,0;0,0479;18,11;1,5
901-64-560;2026-10-22;Naypyitaw;Female;Normal;Food and beverages;Credit card;154;2;323,4;0,0479;15,49;3,4
971-10-238;2026-06-03;Yangon;Female;Member;Sports and travel;Ewallet;97;2;203,7;0,0479;9,76;4,0
243-60-533;2026-12-02;Mandalay;Male;Normal;Sports and travel;Cash;361;10;3790,5;0,0479;181,56;5,3
491-79-749;2026-01-04;Naypyitaw;Male;Normal;Food and beverages;Cash;48;7;352,8;0,0479;16,9;6,0
799-88-285;2026-02-17;Yangon;Female;Normal;Food and beverages;Cash;98;6;617,4;0,0479;29,57;2,3
206-22-519;2026-06-14;Yangon;Male;Member;Food and beverages;Ewallet;103;3;324,45;0,0479;15,54;7,7
102-22-718;2026-03-06;Yangon;Male;Member;Fashion accessories;Credit card;151;8;1268,4;0,0479;60,76;4,6
764-37-187;2026-12-07;Yangon;Male;Member;Health and beauty;Credit card;131;10;1375,5;0,0479;65,89;4,5
804-32-823;2026-08-21;Mandalay;Female;Member;Food and beverages;Ewallet;181;10;1900,5;0,0479;91,03;6,6
345-80-836;2026-07-21;Mandalay;Female;Member;Sports and travel;Ewallet;227;10;2383,5;0,0479;114,17;8,8
302-81-486;2026-08-31;Yangon;Male;Member;Health and beauty;Credit card;196;9;1852,2;0,0479;88,72;10,0
607-27-605;2026-01-09;Yangon;Female;Member;Food and beverages;Credit card;50;9;472,5;0,0479;22,63;4,1
899-46-602;2026-08-22;Mandalay;Female;Member;Food and beverages;Ewallet;7;5;36,75;0,0479;1,76;5,2
156-97-479;2026-07-14;Yangon;Female;Member;Health and beauty;Credit card;225;5;1181,25;0,0479;56,58;5,9
562-18-887;2026-05-12;Yangon;Male;Normal;Food and beverages;Credit card;68;1;71,4;0,0479;3,42;6,8
476-95-311;2026-02-13;Yangon;Female;Member;Home and lifestyle;Ewallet;297;3;935,55;0,0479;44,81;8,4
314-43-884;2026-06-05;Naypyitaw;Male;Normal;Electronic accessories;Credit card;344;9;3250,8;0,0479;155,71;3,7
520-10-176;2026-02-11;Yangon;Male;Normal;Home and lifestyle;Cash;211;4;886,2;0,0479;42,45;4,5
408-69-765;2026-03-24;Mandalay;Male;Member;Food and beverages;Ewallet;32;10;336,0;0,0479;16,09;1,2
398-98-134;2026-07-23;Naypyitaw;Male;Normal;Food and beverages;Ewallet;2;4;8,4;0,0479;0,4;3,5
494-17-348;2026-11-01;Mandalay;Female;Member;Home and lifestyle;Credit card;474;2;995,4;0,0479;47,68;7,8
962-46-989;2026-05-31;Naypyitaw;Male;Normal;Food and beverages;Credit card;128;8;1075,2;0,0479;51,5;1,3
618-88-700;2026-04-08;Naypyitaw;Female;Normal;Fashion accessories;Ewallet;226;2;474,6;0,0479;22,73;3,3
153-50-934;2026-08-08;Mandalay;Female;Member;Food and beverages;Cash;189;2;396,9;0,0479;19,01;1,2
296-88-881;2026-09-09;Yangon;Male;Normal;Fashion accessories;Ewallet;189;5;992,25;0,0479;47,53;4,5
342-48-163;2026-01-04;Yangon;Female;Normal;Food and beverages;Credit card;120;3;378,0;0,0479;18,11;7,2
124-94-751;2026-09-09;Mandalay;Female;Member;Food and beverages;Cash;147;6;926,1;0,0479;44,36;5,6
949-86-491;2026-02-11;Yangon;Male;Normal;Food and beverages;Ewallet;175;3;551,25;0,0479;26,4;6,6
255-96-607;2026-10-03;Naypyitaw;Female;Member;Electronic accessories;Credit card;1258;6;7925,4;0,0479;379,63;4,7
560-62-167;2026-10-13;Naypyitaw;Male;Normal;Food and beverages;Credit card;164;8;1377,6;0,0479;65,99;4,7
582-58-779;2026-06-28;Yangon;Male;Normal;Health and beauty;Ewallet;257;7;1888,95;0,0479;90,48;3,7
112-13-442;2026-12-18;Naypyitaw;Female;Member;Fashion accessories;Credit card;81;4;340,2;0,0479;16,3;7,8
163-68-604;2026-07-14;Naypyitaw;Female;Normal;Food and beverages;Ewallet;62;6;390,6;0,0479;18,71;9,7
648-53-688;2026-05-16;Yangon;Female;Normal;Food and beverages;Credit card;124;2;260,4;0,0479;12,47;8,7
246-94-303;2026-12-01;Naypyitaw;Male;Normal;Food and beverages;Cash;130;1;136,5;0,0479;6,54;5,5
311-46-480;2026-03-03;Naypyitaw;Female;Normal;Food and beverages;Ewallet;179;6;1127,7;0,0479;54,02;9,0
941-43-507;2026-02-16;Mandalay;Female;Normal;Health and beauty;Credit card;193;1;202,65;0,0479;9,71;4,9
956-34-596;2026-12-31;Mandalay;Male;Normal;Food and beverages;Credit card;119;4;499,8;0,0479;23,94;3,3
897-68-672;2026-11-08;Naypyitaw;Female;Normal;Food and beverages;Ewallet;162;8;1360,8;0,0479;65,18;1,4
432-10-309;2026-12-13;Yangon;Male;Member;Fashion accessories;Credit card;75;3;236,25;0,0479;11,32;6,3
172-35-223;2026-06-27;Yangon;Female;Normal;Fashion accessories;Cash;240;3;756,0;0,0479;36,21;2,9
949-45-776;2026-04-10;Mandalay;Female;Member;Food and beverages;Credit card;30;8;252,0;0,0479;12,07;8,8
209-38-267;2026-07-16;Yangon;Female;Normal;Food and beverages;Ewallet;165;1;173,25;0,0479;8,3;9,6
285-37-473;2026-06-01;Mandalay;Female;Normal;Food and beverages;Ewallet;16;9;151,2;0,0479;7,24;3,0
260-79-252;2026-02-18;Naypyitaw;Female;Normal;Fashion accessories;Cash;93;1;97,65;0,0479;4,68;8,7
868-47-474;2026-12-17;Yangon;Female;Normal;Food and beverages;Credit card;181;9;1710,45;0,0479;81,93;7,3
578-98-542;2026-12-14;Yangon;Male;Member;Food and beverages;Cash;151;10;1585,5;0,0479;75,95;9,2
915-28-562;2026-04-20;Yangon;Female;Member;Food and beverages;Credit card;39;10;409,5;0,0479;19,62;4,7
592-39-356;2026-02-25;Yangon;Male;Normal;Food and beverages;Ewallet;62;6;390,6;0,0479;18,71;8,7
505-85-362;2026-02-08;Naypyitaw;Female;Member;Fashion accessories;Credit card;287;1;301,35;0,0479;14,43;4,6
354-88-720;2026-01-05;Yangon;Male;Normal;Food and beverages;Credit card;116;5;609,0;0,0479;29,17;7,3
362-65-689;2026-03-14;Mandalay;Male;Member;Food and beverages;Ewallet;129;6;812,7;0,0479;38,93;2,1
730-66-429;2026-07-27;Yangon;Female;Normal;Food and beverages;Credit card;117;5;614,25;0,0479;29,42;2,8
208-88-242;2026-12-27;Mandalay;Male;Normal;Food and beverages;Credit card;105;5;551,25;0,0479;26,4;5,8
984-17-210;2026-01-28;Yangon;Female;Member;Food and beverages;Ewallet;76;7;558,6;0,0479;26,76;1,9
522-57-673;2026-11-12;Yangon;Female;Normal;Health and beauty;Credit card;258;5;1354,5;0,0479;64,88;1,3
852-79-527;2026-12-12;Yangon;Male;Normal;Fashion accessories;Credit card;289;1;303,45;0,0479;14,54;8,3
645-91-676;2026-08-03;Mandalay;Female;Normal;Food and beverages;Credit card;137;8;1150,8;0,0479;55,12;9,0
793-70-748;2026-03-17;Mandalay;Female;Member;Food and beverages;Credit card;92;4;386,4;0,0479;18,51;4,5
